prs,signature,effect,sem,z_score,p_value,category,p_value_fdr,significant_fdr,abs_z_score
CAD,Sig 17,0.11993221193552017,0.010554560460150242,11.363070247059152,0.0,Cardiovascular,0.0,True,11.363070247059152
CAD,Sig 18,0.10910475254058838,0.012234323658049107,8.917922689482477,0.0,Cardiovascular,0.0,True,8.917922689482477
CAD,Sig 19,0.10536067187786102,0.009368657134473324,11.246080453747341,0.0,Cardiovascular,0.0,True,11.246080453747341
CAD,Sig 20,0.0,0.0,,,Cardiovascular,,False,
CD,Sig 0,0.04499398544430733,0.012272331863641739,3.6662947143409172,0.00024609029923539083,Autoimmune,0.0006067979981146623,True,3.6662947143409172
CD,Sig 1,0.019512970000505447,0.011105130426585674,1.757113086559651,0.0788985355612779,Autoimmune,0.1195935696928844,False,1.757113086559651
CD,Sig 2,0.039032943546772,0.011549892835319042,3.3795069879272863,0.0007261596134346959,Autoimmune,0.0016703991107762974,True,3.3795069879272863
CD,Sig 3,0.03250802308320999,0.010779080912470818,3.0158436834442863,0.0025626533491074355,Autoimmune,0.00541135167241049,True,3.0158436834442863
CD,Sig 4,-0.11760170757770538,0.05845358222723007,-2.0118819599549145,0.04423238149679842,Autoimmune,0.0743791339718883,False,2.0118819599549145
CD,Sig 5,0.029654964804649353,0.010686558671295643,2.7749779622043635,0.005520544851784548,Autoimmune,0.010980089207969267,True,2.7749779622043635
CD,Sig 6,0.011838985607028008,0.02655722014605999,0.44579159798788015,0.6557477915338612,Autoimmune,0.7175564485965401,False,0.44579159798788015
CD,Sig 7,0.035033274441957474,0.010609305463731289,3.302127039486361,0.0009595460041571524,Autoimmune,0.0021725569905444962,True,3.302127039486361
CD,Sig 8,0.02292736992239952,0.011948996223509312,1.9187695345731695,0.0550135070377189,Autoimmune,0.08921109249359821,False,1.9187695345731695
CD,Sig 9,0.03128032386302948,0.012718591839075089,2.4594172262787404,0.01391627841428611,Autoimmune,0.02543076258448223,True,2.4594172262787404
CD,Sig 10,0.020016800612211227,0.011875327676534653,1.685578803165484,0.09187695477052205,Autoimmune,0.13411706629964767,False,1.685578803165484
CD,Sig 11,0.07093273103237152,0.0387829914689064,1.828964923689309,0.06740486306731364,Autoimmune,0.10527440652595622,False,1.828964923689309
CD,Sig 12,0.06070948764681816,0.05275336280465126,1.1508173966393174,0.24980736626701483,Autoimmune,0.31721570319620934,False,1.1508173966393174
CD,Sig 13,0.04097073897719383,0.011859907768666744,3.4545579760271306,0.0005511956929993289,Autoimmune,0.0012927065112687845,True,3.4545579760271306
CD,Sig 14,0.022290347144007683,0.013860051520168781,1.6082441765509572,0.10778171139393034,Autoimmune,0.1539738734199005,False,1.6082441765509572
CD,Sig 15,0.024292713031172752,0.01811099424958229,1.3413240983019492,0.17981524898011614,Autoimmune,0.23799077070897726,False,1.3413240983019492
CD,Sig 16,0.035930026322603226,0.011576477438211441,3.1037097868826664,0.0019111069187780494,Autoimmune,0.004157090578610863,True,3.1037097868826664
CD,Sig 17,0.04933677241206169,0.011954364366829395,4.127092909177159,3.673779932422683e-05,Autoimmune,9.944065982497486e-05,True,4.127092909177159
CD,Sig 18,0.026353323832154274,0.010745582170784473,2.4524798576111366,0.014187532222446508,Autoimmune,0.025860818228256924,True,2.4524798576111366
CD,Sig 19,0.04199019446969032,0.011515384539961815,3.646443097403464,0.00026589532418053174,Autoimmune,0.0006511722224829348,True,3.646443097403464
CD,Sig 20,0.0,0.0,,,Autoimmune,,False,
EOC,Sig 0,0.0257212333381176,0.013216213323175907,1.9461878156137908,0.051632182991303566,Other,0.08429744161845479,False,1.9461878156137908
EOC,Sig 1,0.02085551619529724,0.014273332431912422,1.4611525580857574,0.1439735792779222,Other,0.1982045450862409,False,1.4611525580857574
EOC,Sig 2,0.01977800950407982,0.013961243443191051,1.416636675992182,0.15658917978546372,Other,0.21192520572468773,False,1.416636675992182
EOC,Sig 3,0.025366952642798424,0.01409916952252388,1.7991806256584046,0.07199011313542947,Other,0.11122935935087815,False,1.7991806256584046
EOC,Sig 4,0.09869684278964996,0.05916151776909828,1.668260830880882,0.09526395986248648,Other,0.13800815110863232,False,1.668260830880882
EOC,Sig 5,0.02081293612718582,0.013485231436789036,1.5433873882509785,0.12273681182862273,Other,0.17126066766784567,False,1.5433873882509785
